gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,128,50432,5,3996,1965,250.1203333333333,1250.6016666666667
B200-SXM-192GB,half,1,128,52608,5,3996,1965,250.226,1251.13
B200-SXM-192GB,half,1,128,54784,5,3996,1965,250.3215,1251.6075
B200-SXM-192GB,half,1,128,56960,7,3996,1965,250.38,1752.66
B200-SXM-192GB,half,1,128,59136,7,3996,1965,250.3953333333333,1752.767333333333
B200-SXM-192GB,half,1,128,61312,7,3996,1965,250.3745,1752.6215000000002
B200-SXM-192GB,half,1,128,63488,7,3996,1965,250.3585,1752.5095
B200-SXM-192GB,half,1,256,11,4,3996,1965,250.31066666666663,1001.2426666666668
B200-SXM-192GB,half,1,256,28,4,3996,1965,250.20566666666664,1000.8226666666666
B200-SXM-192GB,half,1,256,45,4,3996,1965,250.1065,1000.426
B200-SXM-192GB,half,1,256,62,4,3996,1965,250.0233333333333,1000.0933333333332
B200-SXM-192GB,half,1,256,79,4,3996,1965,249.81,999.24
B200-SXM-192GB,half,1,256,96,5,3996,1965,249.779,1248.895
B200-SXM-192GB,half,1,256,113,4,3996,1965,249.747,998.988
B200-SXM-192GB,half,1,256,384,5,3996,1965,249.689,1248.445
B200-SXM-192GB,half,1,256,2560,5,3996,1965,249.698,1248.49
B200-SXM-192GB,half,1,256,4736,5,3996,1965,249.6965,1248.4825
B200-SXM-192GB,half,1,256,6912,5,3996,1965,249.68033333333327,1248.4016666666666
B200-SXM-192GB,half,1,256,9088,5,3996,1965,249.711,1248.555
B200-SXM-192GB,half,1,256,11264,5,3996,1965,249.684,1248.42
B200-SXM-192GB,half,1,256,13440,5,3996,1965,249.659,1248.295
B200-SXM-192GB,half,1,256,15616,5,3996,1965,249.7586666666667,1248.7933333333335
B200-SXM-192GB,half,1,256,17792,5,3996,1965,249.85533333333333,1249.2766666666666
B200-SXM-192GB,half,1,256,19968,5,3996,1965,249.824,1249.12
B200-SXM-192GB,half,1,256,22144,5,3996,1965,249.95266666666663,1249.763333333333
B200-SXM-192GB,half,1,256,24320,5,3996,1965,249.9845,1249.9225
B200-SXM-192GB,half,1,256,26496,5,3996,1965,249.9595,1249.7975
B200-SXM-192GB,half,1,256,28672,5,3996,1965,250.0045,1250.0225
B200-SXM-192GB,half,1,256,30848,5,3996,1965,250.0565,1250.2825
B200-SXM-192GB,half,1,256,33024,5,3996,1965,250.037,1250.185
B200-SXM-192GB,half,1,256,35200,5,3996,1965,250.004,1250.02
B200-SXM-192GB,half,1,256,37376,5,3996,1965,249.9593333333333,1249.7966666666666
B200-SXM-192GB,half,1,256,39552,7,3996,1965,250.018,1750.126
B200-SXM-192GB,half,1,256,41728,7,3996,1965,249.926,1749.4820000000002
B200-SXM-192GB,half,1,256,43904,8,3996,1965,250.0105,2000.084
B200-SXM-192GB,half,1,256,46080,8,3996,1965,250.1413333333333,2001.130666666667
B200-SXM-192GB,half,1,256,48256,6,3996,1965,250.054,1500.324
B200-SXM-192GB,half,1,256,50432,6,3996,1965,250.131,1500.786
